email;website;url
PaneraiAustin@zadok.com;https://zadok.com;https://jewelry.grandiani.com/profile/zadok-jewelers-austin-austin/
;https://sajmajewelers.com;https://jewelry.grandiani.com/profile/sajma-jewelers-houston-2/
hello@goldandeight.com;https://www.goldandeight.com;https://jewelry.grandiani.com/profile/gold-eight-stillwater/
;https://the-crystal-lotus.square.site;https://jewelry.grandiani.com/profile/the-crystal-lotus-barre/
;https://stirlings-corner.com;https://jewelry.grandiani.com/profile/stirlings-corner-by-fjp-pomona/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-mays-landing/
;https://www.azirasson.com;https://jewelry.grandiani.com/profile/azi-rasson-santa-monica/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-annapolis/
;;https://jewelry.grandiani.com/profile/hostetlers-jewelers-uniontown/
;https://www.facebook.com;https://jewelry.grandiani.com/profile/plum-gold-jewelers-designers-claremore/
;https://www.avalonparkjewelers.com;https://jewelry.grandiani.com/profile/avalon-park-jewelers-orlando/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-rensselaer/
addieandclyde@gmail.com;https://addieandclyde.com;https://jewelry.grandiani.com/profile/handmade-jewelry-makers-addie-clyde-omaha/
;;https://jewelry.grandiani.com/profile/jewelry-express-indianapolis/
;https://www.swarovski.com;https://jewelry.grandiani.com/profile/swarovski-paramus-2/
;https://www.danielsjewelers.com;https://jewelry.grandiani.com/profile/daniels-jewelers-canoga-park/
;https://www.swiftsjewelry.com;https://jewelry.grandiani.com/profile/swifts-jewelry-fayetteville/
jwiddowson@luxenberg.com;https://www.luxenbergs.com;https://jewelry.grandiani.com/profile/luxenbergs-jewelers-indiana-2/
;https://leejeweler.com;https://jewelry.grandiani.com/profile/lees-jeweler-houston/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-brandon-2/
;https://www.sociallinksok.com;https://jewelry.grandiani.com/profile/social-links-permanent-jewelry-broken-arrow/
;https://www.comptonjewelers.com;https://jewelry.grandiani.com/profile/compton-jewelers-washington/
;https://www.josephjacobjewelers.com;https://jewelry.grandiani.com/profile/joseph-jacob-jewelers-bridgewater/
msg@mjcdiamonds.com;https://www.mjchristensen.com;https://jewelry.grandiani.com/profile/mj-christensen-diamonds-las-vegas/
;https://jensen-jewelers.com;https://jewelry.grandiani.com/profile/jensen-jewelers-helena/
;https://joyeriasvanessa.com;https://jewelry.grandiani.com/profile/joyeria-store-vanessa-san-jose/
;https://gems-and-jewels.ueniweb.com;https://jewelry.grandiani.com/profile/gems-and-jewels-mendenhall/
;https://smoketreejewelers.com;https://jewelry.grandiani.com/profile/smoke-tree-jewelers-palm-springs/
;https://www.jenniferlynnjewelry.com;https://jewelry.grandiani.com/profile/jennifer-lynns-timeless-jewelry-tulsa/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-virginia-beach-2/
;;https://jewelry.grandiani.com/profile/one-of-a-kind-jewelry-creations-inc-new-york/
info@66mint.com;https://www.66mint.com;https://jewelry.grandiani.com/profile/66mint-fine-estate-jewelry-san-francisco/
;https://monalisajewelry.com;https://jewelry.grandiani.com/profile/monalisajewelry-inc-new-york/
;https://www.davidyurman.com;https://jewelry.grandiani.com/profile/david-yurman-short-hills/
;https://www.infinitycreationsonline.com;https://jewelry.grandiani.com/profile/infinity-creations-fine-bespoke-jewelry-boca-raton/
info@windsor-jewelers.com;https://www.windsor-jewelers.com;https://jewelry.grandiani.com/profile/windsor-jewelers-winston-salem/
;https://www.goldntimejewelry.com;https://jewelry.grandiani.com/profile/goldntime-pleasanton/
concierge@coinusa.com;https://us.robertocoin.com;https://jewelry.grandiani.com/profile/roberto-coin-las-vegas/
;;https://jewelry.grandiani.com/profile/petersons-jewelry-newton/
;https://lavianojewelers.com;https://jewelry.grandiani.com/profile/laviano-jewelers-custom-jewelry-store-orange-county-ny-warwick/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-paramus/
;https://www.goldkraft.online;https://jewelry.grandiani.com/profile/gold-kraft-binghamton/
;;https://jewelry.grandiani.com/profile/delightful-gems-wa-raymond/
jmarshall@manlybands.com;https://manlybands.com;https://jewelry.grandiani.com/profile/manly-bands-lindon/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-fort-myers-2/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-tumwater/
contact@preferredjeweler.com;https://www.berejewelers.com;https://jewelry.grandiani.com/profile/bere-jewelers-pensacola/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-omaha/
;https://www.goodluckeyes.com;https://jewelry.grandiani.com/profile/good-luck-eyes-miami/
;https://ferrarajewelers.com;https://jewelry.grandiani.com/profile/ferrara-jewelers-burien/
;https://ciciscoastaljewelry.shop;https://jewelry.grandiani.com/profile/cicis-coastal-jewelry-bradenton/
;https://www.holstonjewelers.com;https://jewelry.grandiani.com/profile/holston-jewelers-tarrytown/
eboutique@booneandsons.com;https://booneandsons.com;https://jewelry.grandiani.com/profile/boone-sons-jewelers-chevy-chase-md-chevy-chase/
;https://uniyl.com;https://jewelry.grandiani.com/profile/uniyl-com-westminster/
;;https://jewelry.grandiani.com/profile/anvy-jewelry-huntington-beach/
;;https://jewelry.grandiani.com/profile/aa-jewelry-patchogue/
colorstarjewels@gmail.com;https://www.colorstarjewels.com;https://jewelry.grandiani.com/profile/colorstar-jewels-new-york/
shana@hawaiititaniumrings.com;https://www.hawaiititaniumrings.com;https://jewelry.grandiani.com/profile/hawaii-titanium-rings-kailua-kona/
troymarino@yahoo.com;https://www.pittsburghdiamonds.com;https://jewelry.grandiani.com/profile/urbanowicz-jewelers-canonsburg/
info@thejewelrymaster.com;https://www.thejewelrymaster.com;https://jewelry.grandiani.com/profile/jewelry-masters-los-angeles/
;;https://jewelry.grandiani.com/profile/cohen-jewels-miami/
;https://www.tnjewelry1.com;https://jewelry.grandiani.com/profile/tnjewelry1-ventura/
;https://www.shoshanyjewelers.com;https://jewelry.grandiani.com/profile/shoshany-jewelers-morganville/
;https://www.jamesavery.com;https://jewelry.grandiani.com/profile/james-avery-artisan-jewelry-webster/
;;https://jewelry.grandiani.com/profile/swank-jewelers-orange-park/
office@fosheejewelers.com;https://www.fosheejewelers.com;https://jewelry.grandiani.com/profile/foshee-jewelers-lakeland/
;;https://jewelry.grandiani.com/profile/jaxis-jewelry-naples/
;;https://jewelry.grandiani.com/profile/classic-jewelers-philadelphia/
;;https://jewelry.grandiani.com/profile/sunrise-accessories-tarzana/
;https://www.instagram.com;https://jewelry.grandiani.com/profile/nawab-son-jewelers-jackson-heights/
;;https://jewelry.grandiani.com/profile/la-patita-verde-jewerly-san-bernardino/
;https://www.danielsjewelers.com;https://jewelry.grandiani.com/profile/daniels-jewelers-las-vegas-2/
;https://www.jamesavery.com;https://jewelry.grandiani.com/profile/james-avery-artisan-jewelry-pearland/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-new-york-8/
;https://kennys-jewelers.keeq.io;https://jewelry.grandiani.com/profile/kennys-jewelers-whitesboro/
info@kunaljewels.com;https://kunaljewels.com;https://jewelry.grandiani.com/profile/kunal-jewelers-indian-jewelry-store-in-hicksville-hicksville/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-broomfield/
;https://www.donrobertojewelers.com;https://jewelry.grandiani.com/profile/don-roberto-jewelers-fresno-3/
;https://thepocketjeweler.com;https://jewelry.grandiani.com/profile/the-pocket-jeweler-ormond-beach/
;https://www.helzberg.com;https://jewelry.grandiani.com/profile/helzberg-diamonds-outlet-glendale/
;https://www.mercari.com;https://jewelry.grandiani.com/profile/allies-boo-tique-severance/
;https://www.shop-sailor.com;https://jewelry.grandiani.com/profile/sailor-chicago/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-collierville/
;https://www.seaglassjewelrystudio.net;https://jewelry.grandiani.com/profile/sea-glass-jewelry-studio-kennebunkport/
info@sunsethilljewelers.com;https://www.sunsethilljewelers.com;https://jewelry.grandiani.com/profile/sunset-hill-jewelers-west-chester/
;https://www.manleysjewelrystore.com;https://jewelry.grandiani.com/profile/manleys-jewelry-north-miami/
;https://www.warrentonjewelers.com;https://jewelry.grandiani.com/profile/warrenton-jewelers-gifts-warrenton/
;;https://jewelry.grandiani.com/profile/jewelry-by-leonard-design-hazlet/
;;https://jewelry.grandiani.com/profile/eternity-fine-jewelry-inc-new-york/
;https://www.kilaueafinejewelry.com;https://jewelry.grandiani.com/profile/kilauea-fine-jewelry-kapa%ca%bba/
;https://www.jonathansjewelers.com;https://jewelry.grandiani.com/profile/jonathans-jewelers-bedford/
;;https://jewelry.grandiani.com/profile/ryr-joyeria-jersey-city/
;https://www.delrayjewelry.com;https://jewelry.grandiani.com/profile/bellagio-fine-jewelry-delray-beach/
;https://www.riddlesjewelry.com;https://jewelry.grandiani.com/profile/riddles-jewelry-rochester-rochester/
ringsparadise@gmail.com;https://www.ringsparadise.com;https://jewelry.grandiani.com/profile/rings-paradise-marina-del-rey/
;;https://jewelry.grandiani.com/profile/thegoldengift-brooklyn/
;https://infinityjewelsusa.com;https://jewelry.grandiani.com/profile/infinity-jewels-sandy/
;;https://jewelry.grandiani.com/profile/joyeria-mayte-san-francisco/
;https://www.caprijewelrystore.com;https://jewelry.grandiani.com/profile/capri-jewelry-store-scottsdale/
service@alexisbittar.com;https://www.clutchjewelry.com;https://jewelry.grandiani.com/profile/clutch-jewelry-scottsdale/
;;https://jewelry.grandiani.com/profile/sky-jewelry-tucson/
newsha@diamondboutiqueonline.com;https://www.diamondboutiqueonline.com;https://jewelry.grandiani.com/profile/diamond-boutique-del-mar/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-westminster/
;https://jewelersstockroom.com;https://jewelry.grandiani.com/profile/jewelers-stockroom-inc-miami/
;https://michaelsnj.com;https://jewelry.grandiani.com/profile/michaels-jewelers-and-gemologist-haddon-heights/
;;https://jewelry.grandiani.com/profile/robthejeweler813-tampa/
;https://www.thesignofthegoldenrabbit.com;https://jewelry.grandiani.com/profile/the-golden-rabbit-lewisburg/
;https://www.mignonfaget.com;https://jewelry.grandiani.com/profile/mignon-faget-baton-rouge/
;;https://jewelry.grandiani.com/profile/nanys-jewelry-miami/
;https://www.davidyurman.com;https://jewelry.grandiani.com/profile/david-yurman-san-antonio/
;https://lujuriajewelry.com;https://jewelry.grandiani.com/profile/lujuria-jewelry-llc-miami/
info@mauiwear.com;https://mauiwear.com;https://jewelry.grandiani.com/profile/maui-wear-kihei/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-university-place/
customerservice@shaneco.com;https://www.shaneco.com;https://jewelry.grandiani.com/profile/shane-co-greenwood-village/
;https://seasideboutique.weebly.com;https://jewelry.grandiani.com/profile/seaside-boutique-and-beads-rockport/
;https://azjewelersfl.com;https://jewelry.grandiani.com/profile/az-jewelers-sarasota-sarasota/
;https://www.houseofbling.co;https://jewelry.grandiani.com/profile/house-of-bling-llc-louisville/
;;https://jewelry.grandiani.com/profile/bride-jewelry-llc-sterling-heights/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-honolulu/
Koorosh@WeddingBandscompany.com;https://www.weddingbandscompany.com;https://jewelry.grandiani.com/profile/wedding-bands-co-chicago/
;;https://jewelry.grandiani.com/profile/k-l-jewelry-houston/
shannon@robichausjewelry.com;https://robichausjewelry.com;https://jewelry.grandiani.com/profile/robichaus-jewelry-the-woodlands/
info@longjewelers.net;https://www.longjewelers.net;https://jewelry.grandiani.com/profile/long-jewelers-virginia-beach/
;https://www.behandpicked.com;https://jewelry.grandiani.com/profile/handpicked-columbia/
;;https://jewelry.grandiani.com/profile/joyeria-azteca-columbus/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-southaven/
mwildes@daysjewelers.com;https://www.daysjewelers.com;https://jewelry.grandiani.com/profile/days-jewelers-augusta-me-augusta/
info@diamondsinternational.com;https://www.piaget.com;https://jewelry.grandiani.com/profile/piaget-hudson-yards-boutique-new-york/
info@bhindi.com;https://www.bhindi.com;https://jewelry.grandiani.com/profile/bhindi-jewelers-newark/
;;https://jewelry.grandiani.com/profile/eli-jewelry-perfumes-union-city/
;;https://jewelry.grandiani.com/profile/traviss-treasures-waterville/
sellgold@itshot.com;https://www.itshot.com;https://jewelry.grandiani.com/profile/itshot-diamond-jewelry-watches-new-york/
info@yourwebsite.com;https://rubyroadusa.com;https://jewelry.grandiani.com/profile/ruby-co-jewelry-company-san-antonio/
info@michaelkjewelers.com;https://michaelkjewelers.com;https://jewelry.grandiani.com/profile/michael-k-jewelers-los-angeles/
mail@roysdiamond.com;https://www.roysdiamond.com;https://jewelry.grandiani.com/profile/roys-diamond-center-galax/
;https://shopds.net;https://jewelry.grandiani.com/profile/diamonds-select-stoughton/
;https://www.vancleefarpels.com;https://jewelry.grandiani.com/profile/van-cleef-arpels-naples/
;https://fox-jewelers.com;https://jewelry.grandiani.com/profile/fox-jewelers-washington-court-house/
vepmm@outlook.com;https://www.jewelryconnectionroanoke.com;https://jewelry.grandiani.com/profile/jewelry-connection-roanoke/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-outlet-round-rock/
;;https://jewelry.grandiani.com/profile/native-jewelry-at-cedar-ridge-cameron/
;;https://jewelry.grandiani.com/profile/la-prenda-jewelry-turlock/
;https://haimov.com;https://jewelry.grandiani.com/profile/haimov-jewelers-miami-beach-fl-miami-beach/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-battle-creek/
;;https://jewelry.grandiani.com/profile/jewelry-joyeria-madrid-chicago/
;https://annazuckerman.com;https://jewelry.grandiani.com/profile/anna-zuckerman-boca-raton/
franchising@lovisa.com;https://www.lovisa.com;https://jewelry.grandiani.com/profile/lovisa-oklahoma-city/
;;https://jewelry.grandiani.com/profile/akare-designs-miramar/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-baton-rouge/
;https://www.swarovski.com;https://jewelry.grandiani.com/profile/swarovski-west-nyack/
;https://www.prsturgills.com;https://jewelry.grandiani.com/profile/p-r-sturgill-fine-jewelry-wytheville/
;;https://jewelry.grandiani.com/profile/ritz-jewelers-upper-darby-township/
;https://www.jamesavery.com;https://jewelry.grandiani.com/profile/james-avery-artisan-jewelry-missouri-city/
;https://leojewelers.com;https://jewelry.grandiani.com/profile/leo-jewelers-greenbelt/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-san-bernardino/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-cheektowaga-2/
goodmouthpiece@yahoo.com;https://goodmouthpiece.wixsite.com;https://jewelry.grandiani.com/profile/kevin-derrick-gentry-the-jeweler-macon/
;https://www.warrickjewelers.com;https://jewelry.grandiani.com/profile/warrick-jewelers-douglassville/
info@spiritofsantafe.com;https://spiritofsantafe.com;https://jewelry.grandiani.com/profile/spirit-of-santa-fe-tucson/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-enid/
;https://www.gemfirediamonds.com;https://jewelry.grandiani.com/profile/gemfire-diamonds-destiny-jewelry-manassa/
;https://www.andrewzdiamonds.com;https://jewelry.grandiani.com/profile/andrew-z-diamonds-fine-jewelry-anthem/
sales@thediamondlab.net;https://www.thediamondlab.net;https://jewelry.grandiani.com/profile/the-diamondlab-boca-raton/
jewelry@fredmeyer.com;https://www.fredmeyerjewelers.com;https://jewelry.grandiani.com/profile/fred-meyer-jewelers-redmond/
;https://www.augustinejewels.us;https://jewelry.grandiani.com/profile/augustine-jewels-new-york/
support@renaissancejewel.com;https://renaissancejewel.com;https://jewelry.grandiani.com/profile/renaissance-jewel-new-york/
hmannion@nightriderjewelry.com;https://nightriderjewelry.com;https://jewelry.grandiani.com/profile/nightrider-jewelry-sturgis/
;https://jdmcburnett.jewelershowcase.com;https://jewelry.grandiani.com/profile/jd-mcburnett-jewelers-quitman/
;https://alphaandomegajewelers.com;https://jewelry.grandiani.com/profile/alpha-and-omega-jewelers-aurora/
;;https://jewelry.grandiani.com/profile/joyeria-y-discoteca-san-jose/
;https://www.canva.com;https://jewelry.grandiani.com/profile/angies-jewels-southfield/
;;https://jewelry.grandiani.com/profile/picture-pendants-usa-new-york/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-clarksville/
support@hautefacets.com;https://www.hautefacets.com;https://jewelry.grandiani.com/profile/haute-facets-great-neck/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-cookeville/
;;https://jewelry.grandiani.com/profile/silver-society-co-pleasant-grove/
;;https://jewelry.grandiani.com/profile/trolls-jewelry-salem/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-oklahoma-city-2/
;;https://jewelry.grandiani.com/profile/crystalroots-manchester/
;https://artjewelers.com;https://jewelry.grandiani.com/profile/art-jewelers-woodstock/
;https://www.keywestlocalluxe.com;https://jewelry.grandiani.com/profile/key-west-local-luxe-jewelry-key-west/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-brooklyn/
information@grantljewelry.com;https://www.grantljewelry.com;https://jewelry.grandiani.com/profile/grant-laughter-jewelry-asheville/
;https://nextgenjewelersco.com;https://jewelry.grandiani.com/profile/next-generation-jewelers-cortez/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-outlet-livermore/
;https://www.aistudios.la;https://jewelry.grandiani.com/profile/ai-boise-boise/
;https://signaturediamondsonline.com;https://jewelry.grandiani.com/profile/signature-diamonds-lakewood/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-garland/
;https://www.designedbylex.com;https://jewelry.grandiani.com/profile/designed-by-lex-philadelphia/
;https://www.etsy.com;https://jewelry.grandiani.com/profile/forresters-eclectic-wares-holtwood/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-morgantown/
;https://justpeachydoublewidedesigns.com;https://jewelry.grandiani.com/profile/just-peachy-double-wide-designs-mesilla/
;https://www.jamesavery.com;https://jewelry.grandiani.com/profile/james-avery-artisan-jewelry-fort-worth-2/
flowersofthemonth@alexandani.com;https://www.alexandani.com;https://jewelry.grandiani.com/profile/alex-and-ani-santa-monica/
;https://www.gorjana.com;https://jewelry.grandiani.com/profile/gorjana-san-antonio/
;;https://jewelry.grandiani.com/profile/zoes-treasure-norfolk/
;https://www.the1916company.com;https://jewelry.grandiani.com/profile/the-1916-company-radcliffe-jewelers-newark/
;https://usacommerx.top;https://jewelry.grandiani.com/profile/diamond-exchange-of-alaska-ketchikan/
;https://golden-charms.com;https://jewelry.grandiani.com/profile/golden-charms-los-angeles/
kingjewelers88@gmail.com;https://www.kingjewelershsv.com;https://jewelry.grandiani.com/profile/king-jewelers-huntsville/
InternetSales@MorganJewelers.com;https://www.morganjewelers.com;https://jewelry.grandiani.com/profile/morgan-jewelers-st-george-st-george/
;https://www.jewelgalleryofnovi.com;https://jewelry.grandiani.com/profile/jewel-gallery-novi/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-cartersville/
;https://www.tegojewelers.com;https://jewelry.grandiani.com/profile/tego-jewelers-houston/
info@diamondsandgoldgb.com;https://www.diamondsandgoldgb.com;https://jewelry.grandiani.com/profile/diamonds-gold-green-bay/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-brooklyn-5/
;;https://jewelry.grandiani.com/profile/manisha-jewelers-sunnyvale/
;https://www.msdiamonds.la;https://jewelry.grandiani.com/profile/ms-diamonds-los-angeles/
;https://tearcatcher.com;https://jewelry.grandiani.com/profile/tearcatcher-com-tucson/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-newark/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-aiea/
;https://www.tuscanyjewelers.com;https://jewelry.grandiani.com/profile/tuscany-jewelers-plano/
;https://stores.cartier.com;https://jewelry.grandiani.com/profile/cartier-manhasset/
;;https://jewelry.grandiani.com/profile/mr-kim-tattoo-and-piercing-new-york/
;;https://jewelry.grandiani.com/profile/sara-jewelry-san-antonio/
sales@beachmemoriesjewelry.com;https://www.beachmemoriesjewelry.com;https://jewelry.grandiani.com/profile/beach-memories-glass-studio-and-jewelry-store-berlin/
help@miadonna.com;https://www.miadonna.com;https://jewelry.grandiani.com/profile/miadonna-portland/
;https://www.uajewels.com;https://jewelry.grandiani.com/profile/urban-almirah-llc-aubrey/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-queensbury/
;;https://jewelry.grandiani.com/profile/agnus-gems-and-repairs-houston/
;https://www.inspirationco.com;https://jewelry.grandiani.com/profile/the-inspiration-co-on-las-olas-fort-lauderdale/
;https://victoria-charles.com;https://jewelry.grandiani.com/profile/victoria-charles-jewelry-richmond/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-ardmore/
;https://www.danablairdesigns.com;https://jewelry.grandiani.com/profile/dana-blair-designs-new-york/
hello@vincajewelry.com;https://vincajewelry.com;https://jewelry.grandiani.com/profile/vinca-jewelry-kansas-city/
;https://www.manliusjewelryandrepair.com;https://jewelry.grandiani.com/profile/manlius-jewelry-repair-inc-manlius/
info@gil-intl.com;https://www.gil-intl.com;https://jewelry.grandiani.com/profile/gill-intl-new-york/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-concord-2/
;https://blackhillsgoldandgiftoutlet.com;https://jewelry.grandiani.com/profile/black-hills-gold-gift-outlet-medora/
;https://blissjewelers.com;https://jewelry.grandiani.com/profile/bliss-jewelers-key-west/
;https://www.occasionsfinejewelry.com;https://jewelry.grandiani.com/profile/occasions-fine-jewelry-midland/
;;https://jewelry.grandiani.com/profile/classic-jewelry-and-repair-hixson/
;;https://jewelry.grandiani.com/profile/mcgee-jewelers-ponca-city/
;https://just-n-case-accessories.ueniweb.com;https://jewelry.grandiani.com/profile/just-n-case-accessories-plaquemine/
;https://milnejewelry1951.com;https://jewelry.grandiani.com/profile/milne-jewelry-co-st-george/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-phoenix/
;https://yamabyhisgrace.com;https://jewelry.grandiani.com/profile/yama-by-his-grace-orlando/
;https://platinumjewelersms.com;https://jewelry.grandiani.com/profile/platinum-jewelers-ms-byram/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-jewelry-los-angeles/
info@diamondblvd.com;https://diamondblvd.com;https://jewelry.grandiani.com/profile/diamond-blvd-new-york/
;;https://jewelry.grandiani.com/profile/luminara-ann-arbor/
;https://www.medinajewelers.com;https://jewelry.grandiani.com/profile/medina-jewelers-lynnwood/
kieshjewelry@gmail.com;https://kieshjewelry.com;https://jewelry.grandiani.com/profile/kiesh-jewelry-houston/
;;https://jewelry.grandiani.com/profile/dimitra-fine-jewelry-juneau/
;https://www.devriesjewelers.com;https://jewelry.grandiani.com/profile/devries-jewelry-store-grand-rapids/
;;https://jewelry.grandiani.com/profile/jewelry-connection-inc-fenton/
franchising@lovisa.com;https://www.lovisa.com;https://jewelry.grandiani.com/profile/lovisa-salem/
PAYTIME24@gmail.com;https://professorwrist.com;https://jewelry.grandiani.com/profile/professor-wrist-new-york/
;;https://jewelry.grandiani.com/profile/joyeria-mis-3-caminos-los-angeles/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-austin/
;https://stores.zales.com;https://jewelry.grandiani.com/profile/zales-durham/
;;https://jewelry.grandiani.com/profile/lauries-wonderful-bling-etc-hudson/
sarah@rhinestonelipgloss.com;https://rhinestonelipgloss.com;https://jewelry.grandiani.com/profile/rhinestone-lipgloss-wapakoneta/
;https://stores.pandora.net;https://jewelry.grandiani.com/profile/pandora-fairfax/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-altamonte-springs-2/
;https://stores.banter.com;https://jewelry.grandiani.com/profile/banter-by-piercing-pagoda-santa-fe/
;https://www.bostonprecious.org;https://jewelry.grandiani.com/profile/boston-precious-jewelry-boston/
;https://www.lexiejordanjewelry.com;https://jewelry.grandiani.com/profile/lexie-jordan-jewelry-boca-raton/
;https://www.palacejewelers.com;https://jewelry.grandiani.com/profile/palace-jewelers-llc-davison/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-davenport/
;https://www.facebook.com;https://jewelry.grandiani.com/profile/gold-diamonds-direct-st-johns/
;;https://jewelry.grandiani.com/profile/exotic-jewelry-mt-sinai/
;https://www.tqdiamonds.com;https://jewelry.grandiani.com/profile/tq-diamonds-madison/
;https://m.facebook.com;https://jewelry.grandiani.com/profile/culbreths-jewelers-llc-athens/
aimeternalinc@gmail.com;https://aimeternal.com;https://jewelry.grandiani.com/profile/d-d-fashion-jewelry-los-angeles/
info@blickmanjewelers.com;https://jerryblickman.com;https://jewelry.grandiani.com/profile/jerry-blickman-inc-new-york/
;https://www.etsy.com;https://jewelry.grandiani.com/profile/gold-door-jewelry-arts-portland/
;;https://jewelry.grandiani.com/profile/joyeria-mi-mexico-indianapolis/
info@adlersjewelers.com;https://www.goffjewelers.com;https://jewelry.grandiani.com/profile/goff-jewelers-staten-island/
;https://24kjewelers.com;https://jewelry.grandiani.com/profile/24k-jewelers-sterling-heights/
;https://watchlink.com;https://jewelry.grandiani.com/profile/the-estate-watch-jewelry-company-scottsdale/
info@duvarney.com;https://duvarney.com;https://jewelry.grandiani.com/profile/duvarney-jewelers-clinton/
;https://stores.kay.com;https://jewelry.grandiani.com/profile/kay-jewelers-houston-3/
;;https://jewelry.grandiani.com/profile/the-watch-list-inc-miami/
;https://mill-creek-accessories.ueniweb.com;https://jewelry.grandiani.com/profile/mill-creek-accessories-buchanan/
;;https://jewelry.grandiani.com/profile/royal-jewelers-annapolis/
;https://www.instagram.com;https://jewelry.grandiani.com/profile/gianinis-jewelers-roseville/
;https://hendricksonsjewelry.com;https://jewelry.grandiani.com/profile/hendricksons-fine-jewelry-garden-city/
;https://www.amorefinejewelry.com;https://jewelry.grandiani.com/profile/amore-fine-jewelry-wading-river/
;;https://jewelry.grandiani.com/profile/s-f-jewelry-joliet/
;https://stardiamondsandgold.com;https://jewelry.grandiani.com/profile/star-diamonds-star/
;https://gempalaceak.com;https://jewelry.grandiani.com/profile/gem-palace-juneau/
torchfirestudio@gmail.com;https://www.torchfire-studio.com;https://jewelry.grandiani.com/profile/torchfire-studio-huntsville/
;;https://jewelry.grandiani.com/profile/mig-jewelry-inc-new-york/
;https://www.kendrascott.com;https://jewelry.grandiani.com/profile/kendra-scott-grand-rapids/
;;https://jewelry.grandiani.com/profile/sunny-jewelers-new-york/
;;https://jewelry.grandiani.com/profile/arizona-jewelers-chandler/
;;https://jewelry.grandiani.com/profile/treasure-chest-fine-jewelry-and-luxury-sunglasses-former-estate-jewelry-of-orchid-island-vero-beach/
mydiamondconcepts@gmail.com;https://mydiamondconcepts.com;https://jewelry.grandiani.com/profile/michaels-fine-jewelry-springfield/
Vintagejewelers@gmail.com;https://vintagejewelersandgifts.com;https://jewelry.grandiani.com/profile/vintage-jewelers-gifts-windsor/
;https://stores.jared.com;https://jewelry.grandiani.com/profile/jared-jewelers-kennesaw/
;https://stores.sterlingjewelers.com;https://jewelry.grandiani.com/profile/weisfield-jewelers-el-cajon/
;;https://jewelry.grandiani.com/profile/samars-jewelry-poway/
admin@oldminejewelers.com;https://oldminejewelers.com;https://jewelry.grandiani.com/profile/old-mine-jewelers-san-antonio/
;;https://jewelry.grandiani.com/profile/bondanza-jewelry-houston/
